SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
1451752,289922,Cash loans,8848.44,166500.0,166500.0,,166500.0,MONDAY,13,Y,1,,,,XNA,Refused,-117,Non-cash from your account,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),4,XNA,36.0,middle,Cash X-Sell: middle,,,,,,
1437610,339662,Consumer loans,16647.84,157455.0,99927.0,62982.0,157455.0,WEDNESDAY,16,Y,1,0.4210517751404995,,,XAP,Approved,-2172,Cash through the bank,XAP,Unaccompanied,Refreshed,Computers,POS,XNA,Country-wide,538,Consumer electronics,7.0,middle,POS household with interest,365243.0,-2137.0,-1957.0,-1957.0,-1951.0,0.0
1162266,208316,Consumer loans,12516.21,78075.0,67986.0,13500.0,78075.0,WEDNESDAY,19,Y,1,0.18043255617808293,,,XAP,Approved,-766,Cash through the bank,XAP,Unaccompanied,Repeater,Furniture,POS,XNA,Stone,30,Furniture,6.0,middle,POS industry with interest,365243.0,-735.0,-585.0,-615.0,-607.0,0.0
1389211,253491,Consumer loans,5843.88,30348.0,28660.5,3037.5,30348.0,SUNDAY,16,Y,1,0.10436348149295334,,,XAP,Approved,-1587,XNA,XAP,,New,Mobile,POS,XNA,Country-wide,30,Connectivity,6.0,high,POS mobile with interest,365243.0,-1553.0,-1403.0,-1403.0,-1397.0,0.0
2665763,338160,Consumer loans,9994.5,48510.0,51070.5,0.0,48510.0,MONDAY,12,Y,1,0.0,,,XAP,Approved,-1004,Cash through the bank,XAP,Unaccompanied,Repeater,Furniture,POS,XNA,Stone,20,Furniture,6.0,high,POS industry with interest,365243.0,-973.0,-823.0,-883.0,-872.0,0.0
1547989,230261,Consumer loans,7361.505,41625.0,39442.5,4162.5,41625.0,SATURDAY,11,Y,1,0.10396378647152643,,,XAP,Approved,-496,Cash through the bank,XAP,,Repeater,Construction Materials,POS,XNA,Stone,30,Construction,6.0,middle,POS industry with interest,365243.0,-465.0,-315.0,-315.0,-313.0,0.0
2416431,167932,Cash loans,50026.005,900000.0,978408.0,,900000.0,SATURDAY,11,Y,1,,,,XNA,Approved,-835,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,middle,Cash X-Sell: middle,365243.0,-805.0,245.0,365243.0,365243.0,1.0
1091746,379383,Cash loans,26770.5,675000.0,675000.0,,675000.0,FRIDAY,9,Y,1,,,,XNA,Refused,-355,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),5,XNA,36.0,low_normal,Cash X-Sell: low,,,,,,
1463094,201369,Cash loans,36618.75,675000.0,675000.0,,675000.0,WEDNESDAY,17,Y,1,,,,XNA,Approved,-1089,Cash through the bank,XAP,Family,New,XNA,Cash,walk-in,AP+ (Cash loan),6,XNA,36.0,middle,Cash Street: middle,365243.0,-1059.0,-9.0,-399.0,-392.0,0.0
1345328,157623,Cash loans,,0.0,0.0,,,WEDNESDAY,8,Y,1,,,,XNA,Refused,-399,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1162277,215567,Cash loans,55956.06,1192500.0,1331019.0,,1192500.0,WEDNESDAY,9,Y,1,,,,XNA,Approved,-561,XNA,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,middle,Cash X-Sell: middle,365243.0,-531.0,879.0,-261.0,-256.0,1.0
1913398,192991,Cash loans,,0.0,0.0,,,WEDNESDAY,4,Y,1,,,,XNA,Canceled,-82,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2643515,125843,Cash loans,9830.97,90000.0,95940.0,,90000.0,MONDAY,6,Y,1,,,,XNA,Approved,-533,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-503.0,-173.0,-173.0,-170.0,1.0
2117416,141297,Cash loans,25736.175,630000.0,716485.5,,630000.0,SATURDAY,5,Y,1,,,,XNA,Approved,-1284,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,low_normal,Cash X-Sell: low,365243.0,-1254.0,156.0,-894.0,-891.0,1.0
1109970,191971,Cash loans,11110.365,135000.0,170640.0,,135000.0,TUESDAY,12,Y,1,,,,Other,Approved,-342,Cash through the bank,XAP,,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,middle,Cash Street: middle,365243.0,-311.0,379.0,365243.0,365243.0,0.0
1968148,261449,Revolving loans,45000.0,900000.0,900000.0,,900000.0,MONDAY,12,Y,1,,,,XAP,Refused,-518,XNA,HC,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
1708983,248497,Cash loans,,0.0,0.0,,,THURSDAY,7,Y,1,,,,XNA,Canceled,-23,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2279383,420323,Cash loans,9636.705,90000.0,121968.0,,90000.0,THURSDAY,8,Y,1,,,,Urgent needs,Refused,-647,XNA,HC,,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,high,Cash Street: high,,,,,,
1185413,302697,Cash loans,21082.95,157500.0,191020.5,,157500.0,MONDAY,10,Y,1,,,,XNA,Approved,-1124,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,high,Cash X-Sell: high,365243.0,-1094.0,-764.0,-1004.0,-999.0,1.0
2680486,347757,Cash loans,,0.0,0.0,,,WEDNESDAY,11,Y,1,,,,XNA,Canceled,-409,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2198051,415042,Cash loans,,0.0,0.0,,,THURSDAY,8,Y,1,,,,XNA,Canceled,-21,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2592021,340702,Cash loans,,0.0,0.0,,,WEDNESDAY,5,Y,1,,,,XNA,Canceled,-322,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1454756,391141,Cash loans,,0.0,0.0,,,FRIDAY,10,Y,1,,,,XNA,Canceled,-336,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2680241,124945,Cash loans,49140.72,1665000.0,1862802.0,,1665000.0,THURSDAY,4,Y,1,,,,XNA,Refused,-166,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_action,Cash X-Sell: low,,,,,,
1656467,133415,Consumer loans,3881.25,85698.0,85698.0,0.0,85698.0,WEDNESDAY,16,Y,1,0.0,,,XAP,Refused,-396,Cash through the bank,HC,,Repeater,Computers,POS,XNA,Country-wide,1000,Consumer electronics,24.0,low_action,POS household without interest,,,,,,
2531672,368726,Cash loans,51949.44,1125000.0,1223010.0,,1125000.0,WEDNESDAY,10,Y,1,,,,XNA,Refused,-16,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),100,XNA,36.0,low_normal,Cash X-Sell: low,,,,,,
1535540,383687,Consumer loans,18691.2,169920.0,169920.0,0.0,169920.0,FRIDAY,19,Y,1,0.0,,,XAP,Approved,-232,XNA,XAP,,New,Furniture,POS,XNA,Stone,120,Furniture,10.0,low_normal,POS industry with interest,365243.0,-199.0,71.0,365243.0,365243.0,0.0
2388655,414811,Consumer loans,14152.545,153387.0,138046.5,15340.5,153387.0,THURSDAY,9,Y,1,0.10892187141615058,0.6956675733877368,0.5687103594080338,XAP,Approved,-690,Cash through the bank,XAP,Family,New,Construction Materials,POS,XNA,Stone,30,Construction,12.0,middle,POS industry with interest,365243.0,-659.0,-329.0,-329.0,-323.0,0.0
2296335,287152,Consumer loans,20109.87,90540.0,74983.5,18108.0,90540.0,MONDAY,15,Y,1,0.21184810838603074,,,XAP,Refused,-588,Cash through the bank,LIMIT,Family,Repeater,Audio/Video,POS,XNA,Country-wide,20,Connectivity,4.0,middle,POS mobile without interest,,,,,,
2462590,209785,Consumer loans,8999.1,81810.0,81810.0,0.0,81810.0,TUESDAY,12,Y,1,0.0,,,XAP,Approved,-266,Cash through the bank,XAP,Family,New,Clothing and Accessories,POS,XNA,Stone,12,Clothing,10.0,low_normal,POS industry with interest,365243.0,-232.0,38.0,365243.0,365243.0,0.0
1583690,375611,Cash loans,,0.0,0.0,,,WEDNESDAY,12,Y,1,,,,XNA,Canceled,-222,XNA,XAP,,Repeater,XNA,XNA,XNA,AP+ (Cash loan),20,XNA,,XNA,Cash,,,,,,
1875040,329668,Revolving loans,2250.0,45000.0,45000.0,,45000.0,FRIDAY,13,Y,1,,,,XAP,Approved,-189,XNA,XAP,Unaccompanied,New,XNA,Cards,walk-in,AP+ (Cash loan),20,XNA,0.0,XNA,Card Street,-173.0,-145.0,365243.0,365243.0,365243.0,0.0
2679612,427267,Cash loans,21878.325,675000.0,790830.0,,675000.0,FRIDAY,16,Y,1,,,,Repairs,Refused,-235,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,AP+ (Cash loan),20,XNA,60.0,low_normal,Cash Street: low,,,,,,
2579807,454586,Consumer loans,2362.185,28705.5,28705.5,0.0,28705.5,SATURDAY,18,Y,1,0.0,,,XAP,Approved,-180,XNA,XAP,,Repeater,Mobile,POS,XNA,Country-wide,49,Connectivity,24.0,high,POS mobile with interest,,,,,,
2087050,257059,Consumer loans,10797.3,112500.0,151087.5,0.0,112500.0,SUNDAY,15,Y,1,0.0,,,XAP,Approved,-1177,Cash through the bank,XAP,"Spouse, partner",New,Furniture,POS,XNA,Stone,147,Furniture,18.0,middle,POS industry with interest,365243.0,-1142.0,-632.0,-662.0,-659.0,0.0
2033761,272513,Consumer loans,1934.145,16110.0,14499.0,1611.0,16110.0,MONDAY,8,Y,1,0.1089090909090909,,,XAP,Approved,-2857,Cash through the bank,XAP,,New,Mobile,POS,XNA,Stone,146,Consumer electronics,10.0,high,POS household with interest,365243.0,-2822.0,-2552.0,-2672.0,-2627.0,0.0
1423543,147862,Consumer loans,4492.17,22455.0,21204.0,4500.0,22455.0,MONDAY,9,Y,1,0.19066717596129354,,,XAP,Approved,-1615,Cash through the bank,XAP,Children,New,Mobile,POS,XNA,Country-wide,30,Connectivity,6.0,high,POS mobile with interest,365243.0,-1584.0,-1434.0,-1494.0,-1490.0,0.0
1590725,350737,Consumer loans,12512.16,88285.5,85059.0,8820.0,88285.5,TUESDAY,18,Y,1,0.10232087919749697,,,XAP,Approved,-1246,Cash through the bank,XAP,,Repeater,Computers,POS,XNA,Country-wide,30,Connectivity,8.0,middle,POS mobile with interest,,,,,,
2790170,398084,Consumer loans,2905.605,26793.0,30330.0,0.0,26793.0,TUESDAY,13,Y,1,0.0,,,XAP,Approved,-2326,Cash through the bank,XAP,Unaccompanied,New,Photo / Cinema Equipment,POS,XNA,Country-wide,350,Consumer electronics,16.0,high,POS household with interest,365243.0,-2295.0,-1845.0,-2115.0,-2111.0,1.0
1872202,310666,Consumer loans,26894.52,296640.0,284598.0,29664.0,296640.0,SATURDAY,15,Y,1,0.10280209738139748,,,XAP,Approved,-1063,Cash through the bank,XAP,Family,Repeater,Furniture,POS,XNA,Stone,58,Furniture,12.0,low_normal,POS industry with interest,365243.0,-1031.0,-701.0,-731.0,-725.0,0.0
2109067,380794,Cash loans,53230.905,1228500.0,1432822.5,,1228500.0,THURSDAY,14,Y,1,,,,Payments on other loans,Refused,-98,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36.0,low_action,Cash Street: low,,,,,,
1876021,368304,Cash loans,,0.0,0.0,,,THURSDAY,17,Y,1,,,,XNA,Canceled,-252,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1470582,143650,Cash loans,,0.0,0.0,,,FRIDAY,14,Y,1,,,,XNA,Refused,-40,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1164767,301008,Revolving loans,,0.0,0.0,,,THURSDAY,10,Y,1,,,,XAP,Canceled,-186,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
1802328,111868,Revolving loans,45000.0,900000.0,900000.0,,900000.0,SATURDAY,15,Y,1,,,,XAP,Approved,-413,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-413.0,-369.0,365243.0,365243.0,365243.0,0.0
1191180,421026,Cash loans,,0.0,0.0,,,THURSDAY,11,Y,1,,,,XNA,Canceled,-263,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2029467,272288,Cash loans,41047.92,1174500.0,1327981.5,,1174500.0,WEDNESDAY,14,Y,1,,,,XNA,Approved,-449,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,54.0,low_normal,Cash X-Sell: low,365243.0,-419.0,1171.0,365243.0,365243.0,1.0
1925005,244037,Revolving loans,9000.0,180000.0,180000.0,,180000.0,THURSDAY,15,Y,1,,,,XAP,Refused,-656,XNA,HC,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
1313504,129160,Cash loans,35003.925,544500.0,609187.5,,544500.0,WEDNESDAY,12,Y,1,,,,XNA,Approved,-553,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,high,Cash X-Sell: high,365243.0,-518.0,532.0,365243.0,365243.0,0.0
1034168,405556,Cash loans,10973.16,202500.0,301855.5,,202500.0,FRIDAY,9,Y,1,,,,XNA,Approved,-342,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,low_normal,Cash X-Sell: low,365243.0,-312.0,1098.0,365243.0,365243.0,1.0
1495226,405556,Revolving loans,,0.0,0.0,,,FRIDAY,9,Y,1,,,,XAP,Canceled,-342,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2498345,182606,Cash loans,,0.0,0.0,,,FRIDAY,9,Y,1,,,,XNA,Canceled,-404,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1161698,200773,Consumer loans,6456.78,58000.5,53851.5,9000.0,58000.5,THURSDAY,11,Y,1,0.15595201676679446,,,XAP,Approved,-1664,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,50,Connectivity,12.0,high,POS mobile with interest,365243.0,-1625.0,-1295.0,-1355.0,-1346.0,0.0
2824480,210336,Consumer loans,2521.71,22455.0,22455.0,0.0,22455.0,THURSDAY,19,Y,1,0.0,,,XAP,Approved,-1212,Cash through the bank,XAP,Family,Repeater,Mobile,POS,XNA,Country-wide,13,Connectivity,14.0,high,POS mobile with interest,365243.0,-1181.0,-791.0,-1121.0,-1118.0,0.0
1597166,335591,Consumer loans,3935.88,44050.5,33628.5,17820.0,44050.5,FRIDAY,14,Y,1,0.377223825767515,,,XAP,Approved,-341,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,15,Connectivity,12.0,high,POS mobile with interest,365243.0,-302.0,28.0,365243.0,365243.0,0.0
2621688,383185,Cash loans,11915.1,157500.0,178290.0,,157500.0,THURSDAY,12,Y,1,,,,XNA,Approved,-743,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),597,XNA,24.0,middle,Cash X-Sell: middle,365243.0,-713.0,-23.0,-53.0,-47.0,1.0
2531508,142380,Cash loans,,0.0,0.0,,,TUESDAY,10,Y,1,,,,XNA,Canceled,-268,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2637639,355008,Cash loans,73641.645,1242000.0,1379713.5,,1242000.0,MONDAY,14,Y,1,,,,XNA,Refused,-205,Cash through the bank,HC,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,low_normal,Cash X-Sell: low,,,,,,
1422087,341137,Cash loans,12185.37,229500.0,266760.0,,229500.0,TUESDAY,16,Y,1,,,,XNA,Refused,-540,Cash through the bank,HC,,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,middle,Cash X-Sell: middle,,,,,,
2050976,341137,Cash loans,9961.47,90000.0,95940.0,,90000.0,TUESDAY,16,Y,1,,,,XNA,Approved,-540,Cash through the bank,XAP,,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-510.0,-180.0,-240.0,-234.0,1.0
1208283,374237,Cash loans,16011.405,225000.0,284400.0,,225000.0,FRIDAY,11,Y,1,,,,XNA,Approved,-132,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,low_normal,Cash X-Sell: low,365243.0,-102.0,588.0,365243.0,365243.0,1.0
1536315,387305,Consumer loans,7518.06,166698.0,166698.0,0.0,166698.0,TUESDAY,13,Y,1,0.0,,,XAP,Approved,-1481,XNA,XAP,,Repeater,Construction Materials,POS,XNA,Stone,50,Furniture,24.0,low_action,POS industry without interest,365243.0,-1446.0,-756.0,-1176.0,-1168.0,0.0
2310201,148663,Consumer loans,46503.0,900000.0,900000.0,0.0,900000.0,TUESDAY,16,Y,1,0.0,,,XAP,Approved,-653,Cash through the bank,XAP,,New,Construction Materials,POS,XNA,Stone,50,Construction,24.0,low_normal,POS industry with interest,365243.0,-620.0,70.0,-320.0,-312.0,0.0
1613876,232916,Consumer loans,5485.23,35010.0,45112.5,0.0,35010.0,FRIDAY,16,Y,1,0.0,,,XAP,Approved,-449,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,20,Connectivity,12.0,high,POS mobile with interest,365243.0,-418.0,-88.0,-298.0,-293.0,0.0
2444978,347094,Consumer loans,18410.94,174892.5,174892.5,0.0,174892.5,SATURDAY,6,Y,1,0.0,,,XAP,Approved,-737,XNA,XAP,,Repeater,Furniture,POS,XNA,Regional / Local,2000,Furniture,10.0,low_action,POS industry without interest,365243.0,-706.0,-436.0,-586.0,-575.0,0.0
1293758,419163,Revolving loans,2250.0,45000.0,45000.0,,45000.0,WEDNESDAY,5,Y,1,,,,XAP,Refused,-512,XNA,HC,Family,New,XNA,Cards,walk-in,Regional / Local,2000,Furniture,0.0,XNA,Card Street,,,,,,
1571312,166996,Consumer loans,4478.31,42250.5,42840.0,4225.5,42250.5,TUESDAY,15,Y,1,0.09777764256968767,,,XAP,Approved,-899,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,9,Connectivity,12.0,middle,POS mobile with interest,365243.0,-868.0,-538.0,-838.0,-830.0,0.0
2598723,344787,Consumer loans,8400.6,90000.0,90000.0,0.0,90000.0,MONDAY,11,Y,1,0.0,,,XAP,Approved,-512,Cash through the bank,XAP,,New,Medical Supplies,POS,XNA,Country-wide,100,Industry,12.0,low_normal,POS other with interest,365243.0,-472.0,-142.0,-142.0,-135.0,0.0
2108102,425211,Consumer loans,8401.905,81675.0,73507.5,8167.5,81675.0,TUESDAY,7,Y,1,0.1089090909090909,,,XAP,Approved,-2442,XNA,XAP,,New,Furniture,POS,XNA,Stone,300,Furniture,10.0,middle,POS industry with interest,365243.0,-2403.0,-2133.0,-2133.0,-2129.0,0.0
1744115,423865,Consumer loans,6607.62,65434.5,65106.0,6547.5,65434.5,WEDNESDAY,17,Y,1,0.09951813557289912,,,XAP,Approved,-446,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,35,Connectivity,12.0,middle,POS mobile with interest,365243.0,-415.0,-85.0,-325.0,-323.0,0.0
1536963,198846,Cash loans,6608.16,112500.0,131062.5,,112500.0,MONDAY,4,Y,1,,,,XNA,Approved,-705,XNA,XAP,Unaccompanied,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,30.0,middle,Cash X-Sell: middle,365243.0,-675.0,195.0,365243.0,365243.0,1.0
2241045,320343,Cash loans,8166.6,45000.0,45000.0,,45000.0,SATURDAY,6,Y,1,,,,XNA,Approved,-170,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,6.0,low_normal,Cash X-Sell: low,365243.0,-140.0,10.0,365243.0,365243.0,0.0
2501152,348561,Cash loans,,0.0,0.0,,,SATURDAY,9,Y,1,,,,XNA,Canceled,-150,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2497951,292305,Cash loans,,0.0,0.0,,,MONDAY,5,Y,1,,,,XNA,Canceled,-355,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2795960,455075,Cash loans,,0.0,0.0,,,WEDNESDAY,4,Y,1,,,,XNA,Canceled,-164,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1076420,264236,Consumer loans,9486.27,70560.0,78012.0,0.0,70560.0,FRIDAY,12,Y,1,0.0,,,XAP,Approved,-927,XNA,XAP,,New,Audio/Video,POS,XNA,Regional / Local,300,Consumer electronics,12.0,high,POS household with interest,365243.0,-886.0,-556.0,-556.0,-554.0,0.0
1974840,133739,Consumer loans,5654.745,37620.0,40932.0,0.0,37620.0,SATURDAY,15,Y,1,0.0,,,XAP,Approved,-567,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,10,Connectivity,10.0,high,POS mobile with interest,365243.0,-535.0,-265.0,-355.0,-349.0,0.0
1179347,270767,Consumer loans,7213.005,47655.0,35010.0,14296.5,47655.0,THURSDAY,11,Y,1,0.3157836833240684,,,XAP,Approved,-1488,Cash through the bank,XAP,Family,Refreshed,Mobile,POS,XNA,Country-wide,10,Connectivity,6.0,high,POS mobile with interest,365243.0,-1457.0,-1307.0,-1337.0,-1331.0,0.0
1974842,101167,Consumer loans,5437.53,120060.0,120060.0,0.0,120060.0,MONDAY,18,Y,1,0.0,,,XAP,Approved,-820,Cash through the bank,XAP,Family,Repeater,Computers,POS,XNA,Country-wide,955,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-789.0,-99.0,-249.0,-247.0,0.0
2076402,386745,Consumer loans,20027.835,165028.5,179622.0,0.0,165028.5,SUNDAY,13,Y,1,0.0,,,XAP,Approved,-1459,Cash through the bank,XAP,Family,Repeater,Computers,POS,XNA,Country-wide,955,Consumer electronics,12.0,high,POS household with interest,365243.0,-1428.0,-1098.0,-1098.0,-1095.0,0.0
1703043,230404,Consumer loans,12199.455,145998.0,171823.5,0.0,145998.0,WEDNESDAY,10,Y,1,0.0,,,XAP,Refused,-1708,Cash through the bank,HC,Other_B,New,Computers,POS,XNA,Country-wide,955,Consumer electronics,24.0,high,POS household with interest,,,,,,
1750428,122626,Consumer loans,5316.93,57627.0,51862.5,5764.5,57627.0,SATURDAY,12,Y,1,0.10894310905399454,,,XAP,Approved,-349,Cash through the bank,XAP,Unaccompanied,New,Construction Materials,POS,XNA,Stone,25,Construction,12.0,middle,POS industry with interest,365243.0,-315.0,15.0,-195.0,-187.0,0.0
2528199,449080,Consumer loans,3794.04,25141.5,23922.0,2700.0,25141.5,FRIDAY,17,Y,1,0.11045546745343902,,,XAP,Approved,-2427,Cash through the bank,XAP,Family,New,Mobile,POS,XNA,Country-wide,70,Connectivity,8.0,low_normal,POS mobile with interest,365243.0,-2396.0,-2186.0,-2216.0,-2208.0,1.0
1669174,146327,Consumer loans,11369.25,92003.445,100098.945,0.0,92003.445,THURSDAY,15,Y,1,0.0,,,XAP,Approved,-118,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,25,Connectivity,10.0,low_normal,POS mobile without interest,365243.0,365243.0,242.0,365243.0,365243.0,0.0
1771173,423722,Revolving loans,38250.0,0.0,765000.0,,,MONDAY,12,Y,1,,,,XAP,Approved,-821,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-821.0,-777.0,365243.0,-502.0,365243.0,0.0
1327284,273050,Cash loans,21851.37,450000.0,522765.0,,450000.0,MONDAY,15,Y,1,,,,XNA,Approved,-1061,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,42.0,middle,Cash X-Sell: middle,365243.0,-1031.0,199.0,-851.0,-845.0,1.0
1653926,130528,Cash loans,,0.0,0.0,,,SATURDAY,13,Y,1,,,,XNA,Canceled,-506,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2178768,190183,Consumer loans,17440.56,186930.0,186930.0,0.0,186930.0,MONDAY,17,Y,1,0.0,,,XAP,Approved,-982,Cash through the bank,XAP,Family,Repeater,Furniture,POS,XNA,Country-wide,910,Furniture,12.0,low_normal,POS industry with interest,365243.0,-951.0,-621.0,-681.0,-674.0,0.0
1817104,332996,Consumer loans,1335.6,16279.29,13027.5,3251.79,16279.29,WEDNESDAY,13,Y,1,0.21754603101687647,0.19175733877365972,0.8451374207188159,XAP,Approved,-253,Cash through the bank,XAP,,Repeater,Consumer Electronics,POS,XNA,Country-wide,100,Connectivity,12.0,middle,POS mobile with interest,365243.0,-220.0,110.0,-130.0,-123.0,0.0
2671961,189169,Consumer loans,20401.2,360000.0,360000.0,0.0,360000.0,FRIDAY,14,Y,1,0.0,,,XAP,Approved,-434,Cash through the bank,XAP,Family,Repeater,Clothing and Accessories,POS,XNA,Stone,35,Clothing,24.0,middle,POS industry with interest,365243.0,-404.0,286.0,365243.0,365243.0,0.0
1543375,383221,Cash loans,10079.46,90000.0,95940.0,,90000.0,THURSDAY,8,Y,1,,,,XNA,Approved,-350,Cash through the bank,XAP,,Refreshed,XNA,Cash,x-sell,AP+ (Cash loan),40,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-320.0,10.0,-20.0,-18.0,1.0
